Node_for_0_to_10_age_None,Act_for_0_to_10_age_None,Frequency_for_0_to_10_age_None,9_output_weights,output_0_to_10_age_None_compScore,Node_for_10_to_20_age_None,Act_for_10_to_20_age_None,Frequency_for_10_to_20_age_None,26_output_weights,output_10_to_20_age_None_compScore,Node_for_20_to_30_age_None,Act_for_20_to_30_age_None,Frequency_for_20_to_30_age_None,22_output_weights,output_20_to_30_age_None_compScore,Node_for_30_to_40_age_None,Act_for_30_to_40_age_None,Frequency_for_30_to_40_age_None,28_output_weights,output_30_to_40_age_None_compScore,Node_for_40_to_50_age_None,Act_for_40_to_50_age_None,Frequency_for_40_to_50_age_None,44_output_weights,output_40_to_50_age_None_compScore,Node_for_50_to_60_age_None,Act_for_50_to_60_age_None,Frequency_for_50_to_60_age_None,52_output_weights,output_50_to_60_age_None_compScore,Node_for_60_to_70_age_None,Act_for_60_to_70_age_None,Frequency_for_60_to_70_age_None,63_output_weights,output_60_to_70_age_None_compScore,Node_for_70_to_80_age_None,Act_for_70_to_80_age_None,Frequency_for_70_to_80_age_None,77_output_weights,output_70_to_80_age_None_compScore,Node_for_80_to_90_age_None,Act_for_80_to_90_age_None,Frequency_for_80_to_90_age_None,93_output_weights,output_80_to_90_age_None_compScore,Node_for_90_to_100_age_None,Act_for_90_to_100_age_None,Frequency_for_90_to_100_age_None,92_output_weights,output_90_to_100_age_None_compScore,Node_for_100_to_110_age_None,Act_for_100_to_110_age_None,Frequency_for_100_to_110_age_None,83_output_weights,output_100_to_110_age_None_compScore
6.0,8.883367495103316,1.0,0.37618577,1.0,6.0,8.292055926232967,0.9629629629629629,0.37618577,1.0,6.0,6.9631205797195435,1.0,0.37618577,1.0,6.0,7.1240114867687225,1.0,0.37618577,1.0,6.0,7.1640537023544315,1.0,0.37618577,1.0,6.0,6.760125233415971,1.0,0.37618577,1.0,6,6.706580345747901,1.0,0.37618577,1.0,6.0,4.797610187530518,0.6666666666666666,0.37618577,1.0,6.0,4.466196775436401,0.48,0.37618577,1.0,6.0,2.498543530702591,0.3333333333333333,0.37618577,1.0,3.0,2.07778263092041,0.0,-0.44829017,1.0
8.0,13.277455481615933,1.0,0.1651852,0.8662769247210124,8.0,10.349456444653597,1.0,0.1651852,0.7947888703058584,1.0,6.2142528891563416,0.17647058823529413,0.21189669,0.7776922357590237,8.0,8.636737160682678,0.8888888888888888,0.1651852,0.8181247583251887,8.0,7.9666765208045645,0.9591836734693877,0.1651852,0.7618153982587138,8.0,6.568553615074891,0.9107142857142857,0.1651852,0.7110653608354004,5,4.844756126403809,0.0,0.36600673,0.833511680720294,1.0,4.028218960762024,0.1111111111111111,0.21189669,0.7846128298692847,8.0,3.1692177255948386,0.1,0.1651852,0.7829074479330751,1.0,3.200688660144806,0.3333333333333333,0.21189669,0.9394954661336898,2.0,8.160418510437012,1.0,-0.32893398,0.0
1.0,5.895523619651795,0.42857142857142855,0.21189669,0.7563701676160122,1.0,5.4234617882304725,0.3148148148148148,0.21189669,0.7132207493445633,8.0,6.8269409291884475,0.9411764705882353,0.1651852,0.7454258397015401,1.0,3.8550593202764336,0.37037037037037035,0.21189669,0.7296336049895282,1.0,4.7963601218329535,0.16326530612244897,0.21189669,0.7100614660716127,1.0,3.465162329375744,0.26785714285714285,0.21189669,0.6415539931237524,8,4.930759210671697,0.9166666666666666,0.1651852,0.6206064364727655,8.0,4.228848651051521,0.4166666666666667,0.1651852,0.7495108012582448,1.0,2.4329468445344404,0.2,0.21189669,0.7814106619596768,7.0,3.0323398113250732,0.2222222222222222,-0.12699442,0.6936623922504196,,,,,
2.0,2.3743796149889627,0.23809523809523808,-0.32893398,0.5199935534047909,7.0,8.960437442742142,0.9259259259259259,-0.12699442,0.3802981620213544,2.0,2.2959948778152466,0.4117647058823529,-0.32893398,0.4240861574117737,7.0,9.324066790667446,0.7777777777777778,-0.12699442,0.43925522127226724,7.0,8.038152092695237,0.7959183673469388,-0.12699442,0.3582120017337235,7.0,5.330662642916043,0.8392857142857143,-0.12699442,0.3618963970057819,1,3.1610723783572516,0.38333333333333336,0.21189669,0.5884799045324607,7.0,5.238565050638639,0.3333333333333333,-0.12699442,0.4407015148991301,7.0,4.020928764343262,0.18,-0.12699442,0.5888018510235506,4.0,2.0078954696655273,0.1111111111111111,-0.44174987,0.5776252281773498,,,,,
7.0,11.223695440725846,1.0,-0.12699442,0.4449758501287891,2.0,4.121890926361084,0.25925925925925924,-0.32893398,0.3485793630538563,7.0,6.815547132492066,0.8235294117647058,-0.12699442,0.4052615537120489,2.0,5.981095565689935,0.2962962962962963,-0.32893398,0.3255868964016808,2.0,4.942997533082962,0.3877551020408163,-0.32893398,0.2536970280936193,2.0,4.993782900994824,0.5357142857142857,-0.32893398,0.17053422351974212,7,5.034720193256032,0.7166666666666667,-0.12699442,0.2977437381408899,4.0,2.540574530760447,0.1388888888888889,-0.44174987,0.33721575879836585,3.0,3.381072759628296,0.08,-0.44829017,0.40015395962430983,3.0,2.8711153666178384,0.2222222222222222,-0.44829017,0.4851220924352334,,,,,
4.0,10.973078182765416,0.9523809523809523,-0.44174987,0.04656160581329597,4.0,7.794956314797495,0.9259259259259259,-0.44174987,0.044703589454333864,4.0,5.2271179877794705,0.7058823529411765,-0.44174987,0.15890887073954615,3.0,7.7956720435101055,0.8148148148148148,-0.44829017,0.10394245676085213,4.0,5.657268037667146,0.7346938775510204,-0.44174987,0.10288359814200458,4.0,4.154036393532386,0.6785714285714286,-0.44174987,0.13240287251563004,4,3.1477263589059152,0.5,-0.44174987,0.13094016759729582,3.0,3.15212918817997,0.19444444444444445,-0.44829017,0.27137639669858205,4.0,3.46575935681661,0.1,-0.44174987,0.39728274696015603,2.0,10.29203133583069,1.0,-0.32893398,0.0,,,,,
3.0,11.70509027299427,0.9523809523809523,-0.44829017,0.0,3.0,8.366298460492901,0.9259259259259259,-0.44829017,0.0,3.0,7.227975078991482,0.7647058823529411,-0.44829017,0.0,4.0,9.532507455348968,0.7037037037037037,-0.44174987,0.0,3.0,6.903500679211739,0.7755102040816326,-0.44829017,0.0,3.0,5.583844084631313,0.7678571428571429,-0.44829017,0.0,3,4.164198991579887,0.6333333333333333,-0.44829017,0.025176118833475414,2.0,7.939475586337428,0.8333333333333334,-0.32893398,0.0,2.0,11.08920503139496,0.98,-0.32893398,0.0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6.019867650298185,0.7,-0.32893398,0.0,,,,,,,,,,,,,,,,,,,,
